"anorm_raw","ax_raw","ay_raw","az_raw","gnorm_raw","gx_raw","gy_raw","gz_raw","idx","Stade"
1.0177762380725,0.309631,0.63208,-0.735168,1.28995952893539,-0.950574926489227,0.312113596324461,0.238229631178708,1,"Awk"
1.0177762380725,0.309631,0.63208,-0.735168,1.14532528682037,-0.749863593155894,-0.309710570342205,-0.807882868821292,2,"Awk"
1.01910323706006,0.312724,0.634765333333333,-0.733378,1.31865238856094,-0.992495593155894,0.407387596324461,-0.144138035487959,3,"Awk"
1.01856611682685,0.314209,0.6331785,-0.733368,0.937982934459118,-0.875626093155894,0.216203929657795,0.213458131178708,4,"Awk"
1.02073801834226,0.315714666666667,0.639668666666667,-0.730102333333333,2.40464076362303,-2.07481292648923,0.561097262991128,1.04107529784537,5,"Awk"
1.01662763373598,0.317871,0.634186,-0.7282105,1.66221561867453,-1.43583909315589,0.799283429657795,0.0648301311787077,6,"Awk"
1.02219112940075,0.317504666666667,0.645670333333333,-0.726054,1.85316100302536,-1.33421325982256,0.888840929657794,0.455455297845374,7,"Awk"
1.01519680408475,0.316986,0.6378785,-0.723358,0.637833212640696,-0.387821093155894,0.326721929657795,0.0457751311787077,8,"Awk"
1.01991147957883,0.321838333333333,0.641052,-0.725036666666667,1.02159959122538,-0.0880242598225603,0.516635929657795,0.766684964512041,9,"Awk"
1.0189365691549,0.3199465,0.6419065,-0.723755,0.383954545379258,-0.0696045931558936,0.256218929657795,0.253473631178708,10,"Awk"
1.02074772052124,0.323140333333333,0.642334,-0.724508,0.600636071038662,0.181919906844106,0.368642929657795,0.436400631178708,11,"Awk"
1.0184524097441,0.323547333333333,0.639282333333333,-0.723795333333333,0.689050467832812,0.0113786568441064,0.329580429657795,0.283961381178708,12,"Awk"
1.01869064889667,0.324625666666667,0.638834666666667,-0.724039666666667,1.09643375488223,0.777067406844106,0.340060262991128,0.336044631178708,13,"Awk"
1.01525569643268,0.321289,0.640137,-0.719543,0.478606917263272,-0.0867535931558936,0.0847249296577945,-0.462990368821292,14,"Awk"
1.02003091650884,0.327057,0.6386565,-0.7249755,0.690026813366968,0.171439906844106,0.304808929657794,0.265859131178708,15,"Awk"
1.0199269014338,0.321869,0.639893,-0.726074,0.587107839911378,0.353413906844106,-0.143933570342205,0.0495861311787077,16,"Awk"
1.01735337747519,0.32487,0.636820666666667,-0.723815666666667,1.57114550615266,-1.06363425982256,0.770700596324461,0.198849631178708,17,"Awk"
1.02141024433525,0.327393,0.642242,-0.723602,2.32544528147736,-1.80169259315589,1.10416142965779,0.945165631178708,18,"Awk"
1.02310316429912,0.3337705,0.645569,-0.7201235,1.35579565056943,-0.993766093155894,0.734496429657794,0.543107631178708,19,"Awk"
1.0178212039973,0.328104666666667,0.642069333333333,-0.718363333333333,1.68162480158819,-1.34945725982256,0.957438596324461,0.0629246311787078,20,"Awk"
1.01825276263581,0.331116,0.6452335,-0.7147525,2.32188132992345,-2.08179959315589,0.987926429657795,-0.198126868821292,21,"Awk"
1.02021740892961,0.334025333333333,0.648498666666667,-0.713236666666667,1.22553970312201,-1.09666259315589,0.376899929657795,0.290312631178708,22,"Awk"
1.01814394910715,0.3334045,0.645569,-0.713226,0.982492732330753,0.340075406844106,0.538231429657795,0.743184131178708,23,"Awk"
1.01758676476088,0.33254,0.648213666666667,-0.710429,1.66674014799148,-1.50062592648923,0.434064596324461,0.510078964512041,24,"Awk"
1.02089246261699,0.3392335,0.650482,-0.7099305,1.79704753223974,-1.57684559315589,0.757362429657795,-0.163828368821292,25,"Awk"
1.01810483954194,0.334025333333333,0.652587666666667,-0.706461333333333,0.900371563347481,-0.664751926489227,0.374359596324461,0.0260852978453744,26,"Awk"
1.01459546322247,0.334015,0.6487425,-0.7049565,1.05119724940327,-0.980427593155894,0.134267929657795,0.118183631178708,27,"Awk"
1.02039399847568,0.337402333333333,0.655273666666667,-0.705668,1.32612180272836,-1.24147959315589,0.267651929657795,-0.189870035487959,28,"Awk"
1.01779969864183,0.335144,0.6540225,-0.7041625,1.25973291709473,1.11751440684411,-0.528841570342205,-0.0837978688212923,29,"Awk"
1.02066618554845,0.333516333333333,0.654195,-0.708903,3.51723737697355,3.37107140684411,-0.917561070342205,-0.0463233688212922,30,"Awk"
1.01829903555963,0.335022333333333,0.644653333333333,-0.713521333333333,2.36246060332332,2.31987690684411,-0.220152570342205,-0.150489868821292,31,"Awk"
1.01717718065904,0.329773,0.641866,-0.716837666666667,4.22640559217103,3.81695540684411,-1.50064073700887,-0.0958660354879589,32,"Awk"
1.01667343497802,0.328125,0.635742,-0.722351,3.35861985798352,2.35036490684411,-1.03760707034221,-0.565885868821292,33,"Awk"
1.01795246851746,0.33009325,0.644821,-0.715088,5.58361737215596,-5.39067909315589,0.670662679657795,1.07664438117871,34,"Awk"
1.02451385926732,0.337433,0.653473,-0.7132565,1.35200821582812,-0.847043593155894,0.341966429657795,0.476415631178708,35,"Awk"
1.02017922390961,0.332235,0.650634666666667,-0.712076666666667,0.847704378316425,0.498866073510773,0.108861262991128,-0.0895143688212923,36,"Awk"
1.01686919458109,0.329346,0.647766,-0.711304,0.807954223621537,-0.742241593155894,0.0732919296577946,0.310637631178708,37,"Awk"
1.01669435637326,0.33345025,0.648529,-0.70841975,1.0013604353196,-0.628865343155893,0.240022179657795,-0.148584368821292,38,"Awk"
1.02227871892672,0.334839,0.654297,-0.7105105,3.11731557121496,2.68954190684411,-0.727012570342205,-1.29949886882129,39,"Awk"
1.01481164718612,0.328888,0.6430055,-0.7128905,4.0384550316119,3.74518190684411,-1.21862857034221,-0.838371368821292,40,"Awk"
1.01661267542484,0.327352,0.642496333333333,-0.716614,1.44522174893725,-0.491987593155894,-0.481840070342205,-0.170815035487959,41,"Awk"
1.00401433242375,0.331827666666667,0.626119,-0.711202,3.36604861306008,0.991752073510773,-0.182043403675539,-2.00262403548796,42,"Awk"
1.0222213473189,0.314372,0.650370333333333,-0.723226,5.53719499916934,2.51233140684411,-4.01588457034221,-2.74195336882129,43,"Awk"
1.02203755021424,0.31369,0.6370545,-0.7350465,9.73655386458128,7.82610174017744,-5.4983540703422,-1.17437203548796,44,"Awk"
1.03144960661899,0.302714333333333,0.648254333333333,-0.742797666666667,9.98560985848475,8.60862274017744,-3.20541707034221,-3.18021570215463,45,"Awk"
1.01677230325624,0.298218,0.618896,-0.749573,3.98290862307289,2.48946565684411,0.520129429657795,2.41715488117871,46,"Awk"
1.01721492571153,0.303711,0.614969666666667,-0.751139333333333,3.98290862307289,2.48946565684411,0.520129429657795,2.41715488117871,47,"Awk"
1.01853496027362,0.3086245,0.6145935,-0.751251,3.6322588523814,-3.11076359315589,0.740213429657795,0.657437131178708,48,"Awk"
1.02272165546788,0.306457666666667,0.626465,-0.748026333333333,1.95724292622951,-1.50443692648923,0.0440749296577945,0.0896016311787077,49,"Awk"
1.0152282891487,0.3065185,0.6221925,-0.741333,4.76807658726548,-3.60809559315589,2.11597492965779,2.26566863117871,50,"Awk"
1.02039176183618,0.31455975,0.62683125,-0.74116525,2.12756780802073,-1.29991459315589,0.754186596324461,1.03726396451204,51,"Awk"
1.0217885257143,0.31604,0.628204,-0.7413025,2.53148410069672,-1.66830892648923,0.926951262991128,1.43487596451204,52,"Awk"
1.01713873381945,0.317973,0.627462,-0.73468,2.15925101099847,-1.69498559315589,0.519176596324461,1.06140063117871,53,"Awk"
1.02188120470615,0.3186645,0.6312865,-0.737671,1.69549560559212,-0.831799593155894,0.450578929657795,0.796537631178708,54,"Awk"
1.01993786013253,0.320801,0.632446666666667,-0.733052333333333,1.48768824394967,-0.41576825982256,0.402306596324461,1.18462163117871,55,"Awk"
1.01129704515374,0.322998,0.61557,-0.7342225,8.99761115039002,8.68992340684411,-1.50826257034221,0.280150131178708,56,"Awk"
1.0241487297164,0.320495666666667,0.608317,-0.758870333333333,12.5584178927351,9.44449607351077,-7.20821173700887,-2.83087636882129,57,"Awk"
1.02567863611415,0.296234,0.631592,-0.7518005,6.3376222115593,1.45669140684411,-3.09172307034221,-4.35018536882129,58,"Awk"
1.01620240318246,0.299458666666667,0.608866666666667,-0.756449333333333,6.65906899120483,-5.55931459315589,2.06897292965779,1.82613596451204,59,"Awk"
1.03028756842919,0.2974545,0.624603,-0.7634275,3.97523392474226,-1.18622059315589,-1.00902457034221,-3.33265486882129,60,"Awk"
1.01802276300631,0.296590333333333,0.618001333333333,-0.752584,2.48165688968295,1.95592890684411,-0.223963570342205,-1.34713636882129,61,"Awk"
1.01311148078885,0.2889405,0.612854,-0.753113,7.71290297797642,-2.71124559315589,-5.44881107034221,-1.99627236882129,62,"Awk"
1.02417062937571,0.2901,0.633209,-0.7508545,3.44540129049812,-1.06236359315589,-0.384024570342205,2.21612563117871,63,"Awk"
1.01677373100125,0.292379,0.616007333333333,-0.754231666666667,5.25099129767847,3.80298207351077,0.209216929657795,3.52456096451204,64,"Awk"
1.01708693556658,0.2946475,0.6072995,-0.7608035,3.74326548896188,3.12589840684411,0.787849929657795,1.64257413117871,65,"Awk"
1.01885379553727,0.293314666666667,0.602376333333333,-0.767558,6.47179639620285,5.84566507351077,-2.61979707034221,0.263636297845374,66,"Awk"
1.015091816031,0.2874755,0.5939025,-0.7713625,2.35139288950827,1.63771240684411,-0.263979070342205,-0.615428868821292,67,"Awk"
1.0176856921917,0.289551,0.605346666666667,-0.765055333333333,7.85967724375207,-7.67440659315589,0.524257929657795,-1.21121170215463,68,"Awk"
1.0153484289748,0.289978,0.617676,-0.7518615,11.5301838358756,-11.2281410931559,2.35225592965779,-0.960322368821292,69,"Awk"
1.02669458976404,0.298319333333333,0.64622,-0.739868,13.4830997753934,-12.4178009264892,4.21455259632446,-0.858061035487959,70,"Awk"
1.01760506597756,0.299947333333333,0.647461,-0.725484333333333,5.02477963617233,-3.99808525982256,2.74478626299113,-0.954605702154626,71,"Awk"
1.01821867718381,0.301920333333333,0.652079333333333,-0.721374333333333,3.24706677108507,-2.58294325982256,1.77298726299113,0.419886297845374,72,"Awk"
1.02144965500288,0.3042905,0.660004,-0.717743,1.5972771860733,-1.22433009315589,0.690670429657795,-0.405825368821292,73,"Awk"
1.01796676529546,0.302571333333333,0.654805666666667,-0.718282,0.893977134658807,-0.156621926489227,0.723698596324461,0.203930631178708,74,"Awk"
1.02099349672486,0.3065185,0.656769,-0.7191165,0.87427513068539,-0.109619593155894,0.580151929657795,0.550729631178708,75,"Awk"
1.01814378318862,0.305664333333333,0.655721,-0.71639,1.00166468315315,0.85328674017744,0.285436262991128,0.167091297845374,76,"Awk"
